Grupo,Codigo_Regiao,Reg_Saude,Município,Total,Semana,Casos,Cod_Munic
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Itaquaquecetuba,26,3,1,352310
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Itaquaquecetuba,26,4,0,352310
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Itaquaquecetuba,26,5,2,352310
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Itaquaquecetuba,26,6,2,352310
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Itaquaquecetuba,26,7,2,352310
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Itaquaquecetuba,26,8,1,352310
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Itaquaquecetuba,26,9,4,352310
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Itaquaquecetuba,26,10,1,352310
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Itaquaquecetuba,26,11,1,352310
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Itaquaquecetuba,26,12,2,352310
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Itaquaquecetuba,26,13,0,352310
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Itaquaquecetuba,26,14,0,352310
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Itaquaquecetuba,26,15,0,352310
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Itaquaquecetuba,26,16,1,352310
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Itaquaquecetuba,26,17,1,352310
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Itaquaquecetuba,26,18,1,352310
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Itaquaquecetuba,26,19,0,352310
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Itaquaquecetuba,26,20,1,352310
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Itaquaquecetuba,26,21,1,352310
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Itaquaquecetuba,26,22,0,352310
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Itaquaquecetuba,26,23,2,352310
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Itaquaquecetuba,26,24,2,352310
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Itaquaquecetuba,26,25,1,352310
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Itaquaquecetuba,26,26,0,352310
MOGI DAS CRUZES,35011,ALTO DO TIETÊ,Itaquaquecetuba,26,27,0,352310
ITAPEVA,35162,ITAPEVA,Itararé,30,1,0,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,2,0,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,3,0,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,4,0,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,5,0,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,6,0,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,7,0,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,8,5,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,9,6,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,10,3,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,11,0,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,12,0,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,13,2,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,14,3,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,15,2,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,16,3,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,17,2,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,18,1,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,19,0,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,20,1,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,21,0,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,22,0,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,23,0,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,24,0,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,25,1,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,26,1,352320
ITAPEVA,35162,ITAPEVA,Itararé,30,27,0,352320
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,1,2,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,2,6,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,3,22,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,4,16,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,5,21,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,6,32,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,7,25,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,8,13,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,9,25,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,10,11,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,11,11,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,12,8,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,13,5,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,14,11,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,15,16,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,16,14,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,17,3,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,18,6,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,19,4,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,20,3,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,21,3,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,22,0,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,23,0,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,24,0,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,25,1,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,26,0,352330
REGISTRO,35121,VALE DO RIBEIRA,Itariri,258,27,0,352330
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,1,1,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,2,0,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,3,0,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,4,0,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,5,0,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,6,0,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,7,1,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,8,0,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,9,1,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,10,0,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,11,0,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,12,0,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,13,0,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,14,1,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,15,1,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,16,0,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,17,0,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,18,0,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,19,0,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,20,0,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,21,1,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,22,0,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,23,0,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,24,0,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,25,0,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,26,0,352340
CAMPINAS,35072,REG METRO CAMPINAS,Itatiba,6,27,0,352340
BOTUCATU,35063,POLO CUESTA,Itatinga,4,1,0,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,2,0,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,3,0,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,4,0,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,5,2,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,6,0,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,7,0,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,8,0,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,9,0,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,10,0,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,11,0,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,12,0,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,13,1,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,14,0,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,15,0,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,16,0,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,17,0,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,18,0,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,19,1,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,20,0,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,21,0,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,22,0,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,23,0,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,24,0,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,25,0,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,26,0,352350
BOTUCATU,35063,POLO CUESTA,Itatinga,4,27,0,352350
PIRACICABA,35104,RIO CLARO,Itirapina,19,1,0,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,2,0,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,3,1,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,4,0,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,5,0,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,6,2,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,7,1,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,8,1,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,9,2,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,10,0,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,11,3,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,12,1,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,13,0,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,14,0,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,15,6,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,16,1,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,17,0,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,18,0,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,19,0,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,20,0,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,21,1,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,22,0,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,23,0,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,24,0,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,25,0,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,26,0,352360
PIRACICABA,35104,RIO CLARO,Itirapina,19,27,0,352360
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,1,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,2,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,3,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,4,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,5,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,6,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,7,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,8,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,9,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,10,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,11,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,12,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,13,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,14,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,15,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,16,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,17,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,18,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,19,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,20,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,21,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,22,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,23,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,24,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,25,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,26,0,352370
FRANCA,35081,TRÊS COLINAS,Itirapuã,0,27,0,352370
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,1,1,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,2,3,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,3,0,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,4,0,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,5,2,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,6,0,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,7,0,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,8,3,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,9,11,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,10,14,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,11,12,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,12,14,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,13,13,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,14,12,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,15,13,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,16,9,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,17,9,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,18,15,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,19,7,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,20,13,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,21,3,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,22,0,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,23,0,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,24,0,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,25,0,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,26,0,352380
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,Itobi,154,27,0,352380
SOROCABA,35163,SOROCABA,Itu,59,1,0,352390
SOROCABA,35163,SOROCABA,Itu,59,2,1,352390
SOROCABA,35163,SOROCABA,Itu,59,3,0,352390
SOROCABA,35163,SOROCABA,Itu,59,4,3,352390
SOROCABA,35163,SOROCABA,Itu,59,5,0,352390
SOROCABA,35163,SOROCABA,Itu,59,6,2,352390
SOROCABA,35163,SOROCABA,Itu,59,7,5,352390
SOROCABA,35163,SOROCABA,Itu,59,8,2,352390
SOROCABA,35163,SOROCABA,Itu,59,9,0,352390
SOROCABA,35163,SOROCABA,Itu,59,10,3,352390
SOROCABA,35163,SOROCABA,Itu,59,11,3,352390
SOROCABA,35163,SOROCABA,Itu,59,12,1,352390
SOROCABA,35163,SOROCABA,Itu,59,13,3,352390
SOROCABA,35163,SOROCABA,Itu,59,14,3,352390
SOROCABA,35163,SOROCABA,Itu,59,15,5,352390
SOROCABA,35163,SOROCABA,Itu,59,16,8,352390
SOROCABA,35163,SOROCABA,Itu,59,17,3,352390
SOROCABA,35163,SOROCABA,Itu,59,18,2,352390
SOROCABA,35163,SOROCABA,Itu,59,19,4,352390
SOROCABA,35163,SOROCABA,Itu,59,20,7,352390
SOROCABA,35163,SOROCABA,Itu,59,21,0,352390
SOROCABA,35163,SOROCABA,Itu,59,22,0,352390
SOROCABA,35163,SOROCABA,Itu,59,23,0,352390
SOROCABA,35163,SOROCABA,Itu,59,24,2,352390
SOROCABA,35163,SOROCABA,Itu,59,25,1,352390
SOROCABA,35163,SOROCABA,Itu,59,26,0,352390
SOROCABA,35163,SOROCABA,Itu,59,27,1,352390
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,1,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,2,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,3,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,4,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,5,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,6,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,7,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,8,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,9,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,10,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,11,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,12,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,13,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,14,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,15,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,16,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,17,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,18,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,19,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,20,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,21,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,22,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,23,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,24,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,25,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,26,0,352400
CAMPINAS,35073,JUNDIAÍ,Itupeva,0,27,0,352400
FRANCA,35083,ALTA MOGIANA,Ituverava,7,1,0,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,2,0,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,3,0,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,4,0,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,5,2,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,6,0,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,7,0,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,8,0,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,9,1,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,10,0,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,11,0,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,12,0,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,13,0,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,14,0,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,15,1,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,16,0,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,17,0,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,18,0,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,19,1,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,20,1,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,21,0,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,22,0,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,23,0,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,24,0,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,25,1,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,26,0,352410
FRANCA,35083,ALTA MOGIANA,Ituverava,7,27,0,352410
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,1,0,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,2,0,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,3,0,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,4,0,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,5,0,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,6,0,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,7,1,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,8,0,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,9,0,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,10,0,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,11,0,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,12,0,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,13,0,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,14,1,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,15,0,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,16,0,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,17,1,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,18,1,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,19,1,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,20,0,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,21,0,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,22,0,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,23,0,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,24,0,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,25,0,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,26,1,352420
BARRETOS,35051,NORTE-BARRETOS,Jaborandi,6,27,0,352420
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,1,26,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,2,44,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,3,72,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,4,100,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,5,102,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,6,148,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,7,152,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,8,147,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,9,122,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,10,163,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,11,143,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,12,59,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,13,30,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,14,36,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,15,43,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,16,25,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,17,33,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,18,27,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,19,10,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,20,13,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,21,6,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,22,7,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,23,2,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,24,5,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,25,5,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,26,2,352430
RIBEIRÃO PRETO,35131,HORIZONTE VERDE,Jaboticabal,1.525,27,3,352430
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,Jacareí,306,1,2,352440
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,Jacareí,306,2,1,352440
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,Jacareí,306,3,0,352440
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,Jacareí,306,4,0,352440
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,Jacareí,306,5,3,352440
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,Jacareí,306,6,3,352440
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,Jacareí,306,7,9,352440
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,Jacareí,306,8,5,352440
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,Jacareí,306,9,13,352440
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,Jacareí,306,10,20,352440
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,Jacareí,306,11,15,352440
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,Jacareí,306,12,17,352440
SÃO JOSÉ DOS CAMPOS,35171,ALTO VALE DO PARAÍBA,Jacareí,306,13,19,352440
