Grupo,Codigo_Regiao,Reg_Saude,Município,Total,Semana,Casos
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,10,12
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,11,32
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,12,36
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,13,60
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,14,95
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,15,159
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,16,210
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,17,196
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,18,274
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,19,294
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,20,337
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,21,268
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,22,128
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,23,66
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,24,26
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,25,24
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,26,20
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,27,5
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,28,5
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,29,2
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,30,4
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,31,3
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,32,1
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,33,1
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,34,1
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,35,2
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,36,2
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,37,3
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,38,1
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,39,1
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,40,0
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,41,0
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,42,1
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,43,0
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,44,1
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,45,0
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,46,1
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,47,0
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,48,0
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,49,0
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,50,0
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,51,0
OSASCO,35014,ROTA DOS BANDEIRANTES,351060 Carapicuíba,2296,52,0
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,1,3
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,2,5
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,3,9
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,4,11
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,5,14
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,6,17
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,7,28
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,8,17
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,9,5
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,10,10
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,11,15
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,12,27
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,13,27
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,14,48
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,15,45
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,16,57
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,17,25
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,18,36
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,19,45
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,20,18
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,21,17
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,22,12
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,23,6
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,24,8
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,25,4
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,26,3
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,27,0
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,28,0
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,29,0
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,30,0
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,31,0
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,32,0
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,33,0
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,34,1
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,35,0
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,36,1
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,37,0
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,38,0
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,39,0
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,40,0
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,41,0
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,42,0
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,43,0
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,44,0
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,45,0
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,46,0
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,47,0
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,48,0
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,49,0
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,50,0
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,51,0
SÃO JOSÉ DO RIO PRETO,35157,VOTUPORANGA,351070 Cardoso,514,52,0
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,1,0
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,2,0
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,3,0
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,4,0
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,5,1
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,6,2
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,7,0
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,8,4
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,9,7
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,10,6
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,11,5
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,12,2
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,13,4
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,14,4
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,15,9
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,16,34
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,17,42
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,18,42
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,19,61
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,20,54
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,21,15
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,22,20
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,23,13
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,24,9
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,25,8
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,26,8
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,27,2
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,28,2
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,29,1
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,30,0
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,31,0
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,32,0
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,33,0
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,34,0
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,35,0
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,36,0
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,37,0
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,38,0
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,39,0
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,40,0
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,41,0
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,42,0
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,43,0
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,44,0
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,45,0
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,46,0
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,47,2
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,48,7
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,49,2
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,50,2
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,51,1
SÃO JOÃO DA BOA VISTA,35143,RIO PARDO,351080 Casa Branca,373,52,4
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,1,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,2,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,3,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,4,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,5,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,6,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,7,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,8,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,9,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,10,1
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,11,1
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,12,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,13,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,14,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,15,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,16,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,17,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,18,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,19,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,20,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,21,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,22,1
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,23,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,24,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,25,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,26,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,27,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,28,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,29,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,30,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,31,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,32,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,33,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,34,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,35,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,36,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,37,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,38,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,39,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,40,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,41,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,42,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,43,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,44,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,45,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,46,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,47,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,48,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,49,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,50,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,51,0
RIBEIRÃO PRETO,35133,VALE DAS CACHOEIRAS,351090 Cássia dos Coqueiros,3,52,0
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,1,28
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,2,24
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,3,47
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,4,90
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,5,71
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,6,105
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,7,120
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,8,60
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,9,28
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,10,30
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,11,33
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,12,33
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,13,47
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,14,47
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,15,35
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,16,33
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,17,37
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,18,50
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,19,81
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,20,61
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,21,42
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,22,30
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,23,17
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,24,7
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,25,2
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,26,3
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,27,4
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,28,1
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,29,2
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,30,0
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,31,1
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,32,0
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,33,0
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,34,1
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,35,0
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,36,0
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,37,0
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,38,0
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,39,0
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,40,0
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,41,0
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,42,0
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,43,0
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,44,1
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,45,0
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,46,0
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,47,0
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,48,1
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,49,0
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,50,0
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,51,0
ARAÇATUBA,35022,LAGOS DO DRS II,351100 Castilho,1173,52,1
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,1,4
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,2,3
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,3,5
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,4,12
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,5,14
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,6,27
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,7,29
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,8,26
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,9,24
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,10,43
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,11,40
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,12,60
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,13,107
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,14,85
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,15,125
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,16,136
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,17,149
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,18,134
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,19,191
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,20,243
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,21,195
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,22,143
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,23,158
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,24,114
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,25,84
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,26,74
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,27,59
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,28,29
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,29,21
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,30,20
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,31,19
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,32,14
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,33,8
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,34,8
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,35,4
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,36,6
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,37,6
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,38,8
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,39,10
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,40,12
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,41,27
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,42,18
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,43,29
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,44,36
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,45,47
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,46,45
SÃO JOSÉ DO RIO PRETO,35151,CATANDUVA,351110 Catanduva,3183,47,50
